"category","region","graduation","experience_text","job_salary","job_id"
"Образование, наука","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","Без опыта",65000,1134826
"Образование, наука","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","Без опыта",100000,1134819
"Образование, наука","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","Без опыта",100000,1134814
"Образование, наука","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","Без опыта",100000,1134810
"Образование, наука","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","до 3 лет",70000,1134792
"Образование, наука","АКМОЛИНСКАЯ ОБЛАСТЬ","высшее","до 3 лет",100000,1133886
"Образование, наука","АКМОЛИНСКАЯ ОБЛАСТЬ","высшее","до 3 лет",100000,1133837
"Образование, наука","ЖАМБЫЛСКАЯ ОБЛАСТЬ","послесреднее","до 3 лет",42500,1133624
"Образование, наука","ТУРКЕСТАНСКАЯ ОБЛАСТЬ","высшее","Без опыта",45000,1132685
"Образование, наука","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","3-5 лет",87400,1132267
"Образование, наука","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","3-5 лет",87400,1132261
"Образование, наука","ЖАМБЫЛСКАЯ ОБЛАСТЬ","высшее","Без опыта",70000,1131502
"Образование, наука","ЖАМБЫЛСКАЯ ОБЛАСТЬ","высшее","Без опыта",70000,1131491
"Образование, наука","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","Без опыта",100000,1131125
"Образование, наука","КОСТАНАЙСКАЯ ОБЛАСТЬ","высшее","до 3 лет",100000,1130961
"Образование, наука","КАРАГАНДИНСКАЯ ОБЛАСТЬ","высшее","Без опыта",42500,1128694
"Образование, наука","ПАВЛОДАРСКАЯ ОБЛАСТЬ","высшее","3-5 лет",105365,1127958
"Образование, наука","ТУРКЕСТАНСКАЯ ОБЛАСТЬ","высшее","до 3 лет",72558,1127802
"Образование, наука","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","Без опыта",55000,1127232
"Образование, наука","АКМОЛИНСКАЯ ОБЛАСТЬ","техническое и профессиональное","до 3 лет",43180,1127080
"Образование, наука","АКМОЛИНСКАЯ ОБЛАСТЬ","высшее","Без опыта",100000,1126801
"Образование, наука","г. АЛМАТЫ","послесреднее","до 3 лет",80000,1125969
"Образование, наука","АТЫРАУСКАЯ ОБЛАСТЬ","высшее","Без опыта",50000,1166175
"Образование, наука","КЫЗЫЛОРДИНСКАЯ ОБЛАСТЬ","общее среднее (с 1 по 11/12 классы)","Без опыта",42500,1166160
"Образование, наука","КЫЗЫЛОРДИНСКАЯ ОБЛАСТЬ","послесреднее","Без опыта",42500,1166144
"Образование, наука","КОСТАНАЙСКАЯ ОБЛАСТЬ","техническое и профессиональное","Без опыта",42500,1166140
"Образование, наука","АТЫРАУСКАЯ ОБЛАСТЬ","высшее","3-5 лет",70000,1166111
"Образование, наука","АТЫРАУСКАЯ ОБЛАСТЬ","высшее","3-5 лет",70000,1166106
"Образование, наука","АТЫРАУСКАЯ ОБЛАСТЬ","высшее","до 3 лет",50000,1166085
"Образование, наука","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","до 3 лет",42500,1166063
"Образование, наука","АКМОЛИНСКАЯ ОБЛАСТЬ","техническое и профессиональное","Без опыта",74327,1166058
"Образование, наука","КАРАГАНДИНСКАЯ ОБЛАСТЬ","послесреднее","Без опыта",96000,1166049
"Образование, наука","АТЫРАУСКАЯ ОБЛАСТЬ","высшее","до 3 лет",50000,1166016
"Образование, наука","АКТЮБИНСКАЯ ОБЛАСТЬ","высшее","Без опыта",60000,1165976
"Образование, наука","З-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","Без опыта",104145,1165972
"Образование, наука","АТЫРАУСКАЯ ОБЛАСТЬ","послесреднее","до 3 лет",55000,1165951
"Образование, наука","КАРАГАНДИНСКАЯ ОБЛАСТЬ","послесреднее","Без опыта",80000,1165869
"Образование, наука","КАРАГАНДИНСКАЯ ОБЛАСТЬ","техническое и профессиональное","Без опыта",80000,1165865
"Образование, наука","АТЫРАУСКАЯ ОБЛАСТЬ","высшее","до 3 лет",80000,1165852
"Образование, наука","МАНГИСТАУСКАЯ ОБЛАСТЬ","техническое и профессиональное","Без опыта",65000,1165850
"Образование, наука","С-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","Без опыта",100000,1165847
"Образование, наука","МАНГИСТАУСКАЯ ОБЛАСТЬ","техническое и профессиональное","Без опыта",65000,1165824
"Образование, наука","КОСТАНАЙСКАЯ ОБЛАСТЬ","высшее","Без опыта",42500,1165796
"Образование, наука","АТЫРАУСКАЯ ОБЛАСТЬ","техническое и профессиональное","Без опыта",50000,1165792
"Образование, наука","МАНГИСТАУСКАЯ ОБЛАСТЬ","техническое и профессиональное","Без опыта",65000,1165785
"Образование, наука","ПАВЛОДАРСКАЯ ОБЛАСТЬ","высшее","3-5 лет",66000,1165770
"Образование, наука","АТЫРАУСКАЯ ОБЛАСТЬ","послесреднее","Без опыта",42500,1165746
"Образование, наука","МАНГИСТАУСКАЯ ОБЛАСТЬ","техническое и профессиональное","Без опыта",65000,1165735
"Образование, наука","ПАВЛОДАРСКАЯ ОБЛАСТЬ","высшее","до 3 лет",80000,1165688
"Образование, наука","АТЫРАУСКАЯ ОБЛАСТЬ","высшее","3-5 лет",50000,1165683
"Образование, наука","ПАВЛОДАРСКАЯ ОБЛАСТЬ","высшее","3-5 лет",82000,1165676
"Образование, наука","МАНГИСТАУСКАЯ ОБЛАСТЬ","техническое и профессиональное","Без опыта",65000,1165667
"Образование, наука","ПАВЛОДАРСКАЯ ОБЛАСТЬ","техническое и профессиональное","Без опыта",100000,1165638
"Образование, наука","З-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","3-5 лет",42500,1165624
"Образование, наука","ПАВЛОДАРСКАЯ ОБЛАСТЬ","высшее","Без опыта",100900,1165609
"Образование, наука","АЛМАТИНСКАЯ ОБЛАСТЬ","высшее","Без опыта",70000,1165595
"Образование, наука","КОСТАНАЙСКАЯ ОБЛАСТЬ","техническое и профессиональное","Без опыта",80000,1165546
"Образование, наука","ПАВЛОДАРСКАЯ ОБЛАСТЬ","техническое и профессиональное","Без опыта",100984,1165540
"Образование, наука","МАНГИСТАУСКАЯ ОБЛАСТЬ","техническое и профессиональное","Без опыта",65000,1165524
"Образование, наука","ЖАМБЫЛСКАЯ ОБЛАСТЬ","высшее","до 3 лет",50000,1165492
"Образование, наука","МАНГИСТАУСКАЯ ОБЛАСТЬ","техническое и профессиональное","Без опыта",65000,1165479
"Образование, наука","КОСТАНАЙСКАЯ ОБЛАСТЬ","высшее","3-5 лет",70000,1165444
"Образование, наука","КОСТАНАЙСКАЯ ОБЛАСТЬ","техническое и профессиональное","Без опыта",45000,1165405
"Образование, наука","КАРАГАНДИНСКАЯ ОБЛАСТЬ","высшее","до 3 лет",100000,1165375
"Образование, наука","КОСТАНАЙСКАЯ ОБЛАСТЬ","высшее","3-5 лет",55304,1165360
"Образование, наука","КОСТАНАЙСКАЯ ОБЛАСТЬ","высшее","до 3 лет",99767,1165340
"Образование, наука","АЛМАТИНСКАЯ ОБЛАСТЬ","высшее","Без опыта",150000,1165338
"Образование, наука","КОСТАНАЙСКАЯ ОБЛАСТЬ","высшее","до 3 лет",85654,1165331
"Образование, наука","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","до 3 лет",73266,1165316
"Образование, наука","АЛМАТИНСКАЯ ОБЛАСТЬ","высшее","Без опыта",100000,1165317
"Образование, наука","КОСТАНАЙСКАЯ ОБЛАСТЬ","техническое и профессиональное","Без опыта",42500,1165304
"Образование, наука","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","до 3 лет",73266,1165300
"Образование, наука","КОСТАНАЙСКАЯ ОБЛАСТЬ","высшее","до 3 лет",42500,1165279
"Образование, наука","В-КАЗАХСТАНСКАЯ ОБЛАСТЬ","высшее","до 3 лет",90000,1165275
